Volatility 3 Framework 2.21.0

Offset	Name
0x850bb1cc43f0	\Windows\Globalization\Sorting\SortDefault.nls
0x850bb1cc4580	\Windows\System32\negoexts.dll
0x850bb1cc4710	\Windows\System32\kerberos.dll
0x850bb1cc48a0	\Windows\System32\NtlmShared.dll
0x850bb1cc4a30	\Windows\System32\config\SECURITY.LOG1
0x850bb1cc4bc0	\Windows\System32\config\SECURITY.LOG2
0x850bb1cc4d50	\Windows\System32\joinutil.dll
0x850bb1cc4ee0	\Windows\debug\PASSWD.LOG
0x850bb1cc5200	\Windows\System32\msprivs.dll
0x850bb1cc5390	\Windows\System32\cryptsp.dll
0x850bb1cc5520	\Windows\System32\cryptdll.dll
0x850bb1cc56b0	\Windows\System32\netlogon.dll
0x850bb1cc59d0	\Windows\System32\logoncli.dll
0x850bb1cc5b60	\Windows\System32\gmsaclient.dll
0x850bb1cc5cf0	\Windows\System32\dnsapi.dll
0x850bb1cc5e80	\Windows\System32\IPHLPAPI.DLL
0x850bb1cc61a0	\Windows\System32\netutils.dll
0x850bb1cc64c0	\Windows\System32\KerbClientShared.dll
0x850bb1cc6970	\$Directory
0x850bb1cc6b00	\Windows\System32\cryptbase.dll
0x850bb1cc6c90	\Windows\System32\mswsock.dll
0x850bb1cc6e20	\Windows\System32\msv1_0.dll
0x850bb1cc7140	\Windows\System32\config\SECURITY
0x850bb1cc72d0	\$Directory
0x850bb1cc75f0	\Windows\System32\cloudAP.dll
0x850bb1cc7910	\Windows\System32\pku2u.dll
0x850bb1cc7aa0	\Windows\System32\fontdrvhost.exe
0x850bb1cc7c30	\Windows\System32\TSpkg.dll
0x850bb1cc7dc0	\$Directory
0x850bb1ce10e0	\Windows\System32\ntmarta.dll
0x850bb1ce1270	\Windows\System32\MicrosoftAccountCloudAP.dll
0x850bb1ce1400	\Windows\System32\wdigest.dll
0x850bb1ce1590	\Windows\System32\wshext.dll
0x850bb1ce18b0	\Windows\System32\dpapisrv.dll
0x850bb1ce1bd0	\Windows\ServiceState
0x850bb1ce1d60	\$Directory
0x850bb1ce1ef0	\Windows\System32\msvcp110_win.dll
0x850bb1ce2080	\Windows\System32\efslsaext.dll
0x850bb1ce23a0	\Windows\System32\wkscli.dll
0x850bb1ce2530	\Windows\System32\C_28591.NLS
0x850bb1ce26c0	\Windows\System32\schannel.dll
0x850bb1ce2850	\Windows\System32\sspisrv.dll
0x850bb1ce29e0	\Windows\System32\Microsoft\Protect\S-1-5-18\User\6a3a065c-4bca-4681-ae13-36ea664d28b4
0x850bb1ce2b70	\ntsvcs
0x850bb1ce2d00	\ntsvcs
0x850bb1ce2e90	\ntsvcs
0x850bb1ce31b0	\Windows\Fonts\simsun.ttc
0x850bb1ce3340	\Windows\System32\aadcloudap.dll
0x850bb1ce34d0	\lsass
0x850bb1ce3660	\Windows\System32\credssp.dll
0x850bb1ce37f0	\$Directory
0x850bb1ce3980	\Windows\System32\config\SAM
0x850bb1ce3b10	\Windows\System32\scesrv.dll
0x850bb1ce3ca0	\Windows\System32\config\SAM.LOG1
0x850bb1ce3e30	\Windows\System32\config\SAM.LOG2
0x850bb1ce4150	\Windows\System32\rsaenh.dll
0x850bb1ce42e0	\Sessions\0\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
0x850bb1ce4470	\Windows\System32\fontdrvhost.exe
0x850bb1ce4600	\Sessions\1\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
0x850bb1ce4920	\Windows\System32
0x850bb1ce4ab0	\Windows\System32\svchost.exe
0x850bb1ce4c40	\$Directory
0x850bb1ce4dd0	\Windows\System32\kdcpw.dll
0x850bb1ce50f0	\Windows\System32\authz.dll
0x850bb1ce5280	\Windows\System32\FirewallAPI.dll
0x850bb1ce5a50	\Windows\System32\WUDFPlatform.dll
0x850bb1ce5be0	\$Directory
0x850bb1ce5d70	\Windows\System32
0x850bb1ce6090	\Windows\System32\profext.dll
0x850bb1ce6220	\Windows\System32
0x850bb1ce63b0	\Windows\System32\fwbase.dll
0x850bb1ce6540	\Windows\System32\scecli.dll
0x850bb1ce66d0	\scerpc
0x850bb1ce6860	\scerpc
0x850bb1ce6ea0	\scerpc
0x850bb1ce74e0	\Windows\System32\umpnpmgr.dll
0x850bb1ce7670	\Windows\System32\umpo.dll
0x850bb1ce7800	\Windows\System32\slc.dll
0x850bb1ce7990	\Windows\System32\umpoext.dll
0x850bb1ce7b20	\Windows\Fonts\coure.fon
0x850bb1ce7cb0	\Windows\Fonts\vgafix.fon
0x850bb1ce7e40	\Windows\System32\en-US\services.exe.mui
0x850bb1ce8160	\Windows\System32\sppc.dll
0x850bb1ce82f0	\Windows\System32\tdh.dll
0x850bb1ce8480	\Windows\Fonts\vgaoem.fon
0x850bb1ce8610	\Windows\Fonts\modern.fon
0x850bb1ce87a0	\Windows\Fonts\vgasys.fon
0x850bb1ce8930	\CMApi
0x850bb1ce8ac0	\Windows\Fonts\script.fon
0x850bb1ce8c50	\Windows\System32\dxgi.dll
0x850bb1ce8de0	\Windows\Fonts\roman.fon
0x850bb1d620e0	\Windows\Fonts\sseriff.fon
0x850bb1d62270	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG2
0x850bb1d62400	\CMNotify
0x850bb1d62590	\CMNotify
0x850bb1d62720	\Windows\System32\gpapi.dll
0x850bb1d628b0	\Windows\System32\hid.dll
0x850bb1d62a40	\$Directory
0x850bb1d62bd0	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT
0x850bb1d62d60	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG1
0x850bb1d62ef0	\Windows\System32\windows.storage.dll
0x850bb1d63080	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM.blf
0x850bb1d63210	\Windows\System32\SleepStudy\UserNotPresentSession.etl
0x850bb1d633a0	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
0x850bb1d63530	\CMNotify
0x850bb1d63850	\$Directory
0x850bb1d639e0	\Device\HarddiskVolume3\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM
0x850bb1d63b70	\Device\HarddiskVolume3\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM
0x850bb1d63d00	\Windows\Fonts\serife.fon
0x850bb1d63e90	\Windows\System32\umpo-overrides.dll
0x850bb1d641b0	\Windows\Fonts\courf.fon
0x850bb1d64340	\Windows\System32\svchost.exe
0x850bb1d64660	\Windows\Fonts\smallf.fon
0x850bb1d647f0	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
0x850bb1d64980	\Windows\Fonts\dosapp.fon
0x850bb1d64b10	\Windows\Fonts\sserife.fon
0x850bb1d64ca0	\Windows\System32\en-US\svchost.exe.mui
0x850bb1d64e30	\Windows\Fonts\smalle.fon
0x850bb1d65150	\Windows\Fonts\seriff.fon
0x850bb1d652e0	\Endpoint
0x850bb1d65470	\epmapper
0x850bb1d65600	\Windows\System32\wshqos.dll
0x850bb1d65790	\Windows\Fonts\segoeui.ttf
0x850bb1d65ab0	\Endpoint
0x850bb1d65dd0	\Endpoint
0x850bb1d660f0	\Windows\System32
0x850bb1d66280	\Windows\System32\RpcRtRemote.dll
0x850bb1d66410	\Windows\System32\rpcss.dll
0x850bb1d665a0	\Winsock2\CatalogChangeListener-250-0
0x850bb1d66730	\Endpoint
0x850bb1d668c0	\Windows\System32\en-US\mswsock.dll.mui
0x850bb1d66a50	\Windows\Fonts\ega80woa.fon
0x850bb1d66be0	\Windows\Fonts\marlett.ttf
0x850bb1d66d70	\Windows\System32\RpcEpMap.dll
0x850bb1d67090	\Windows\Fonts\cga40woa.fon
0x850bb1d67220	\Endpoint
0x850bb1d673b0	\epmapper
0x850bb1d67540	\epmapper
0x850bb1d676d0	\Windows\Fonts\ega40woa.fon
0x850bb1d67860	\Winsock2\CatalogChangeListener-344-0
0x850bb1d679f0	\Windows\System32\en-US\wshqos.dll.mui
0x850bb1d67d10	\Endpoint
0x850bb1d67ea0	\Endpoint
0x850bb1d681c0	\Windows\Fonts\cga80woa.fon
0x850bb1d68350	\Endpoint
0x850bb1d684e0	\Endpoint
0x850bb1d68670	\Endpoint
0x850bb1d68800	\Endpoint
0x850bb1d68990	\Endpoint
0x850bb1d68b20	\Endpoint
0x850bb1d68cb0	\Windows\System32\kernel.appcore.dll
0x850bb1d68e40	\Windows\System32\PsmServiceExtHost.dll
0x850bb1d69160	\Endpoint
0x850bb1d692f0	\Endpoint
0x850bb1d69480	\Windows\System32\wer.dll
0x850bb1d69610	\Windows\System32\svchost.exe
0x850bb1d697a0	\Windows\System32
0x850bb1d69930	\Windows\System32\rmclient.dll
0x850bb1d69ac0	\Windows\System32\psmsrv.dll
0x850bb1d69c50	\Winsock2\CatalogChangeListener-2c4-0
0x850bb1d69de0	\Endpoint
0x850bb1dad7a0	\$PrepareToShrinkFileSize
0x850bb240a0e0	\Winsock2\CatalogChangeListener-260-0
0x850bb240a270	\Windows\System32\UXInit.dll
0x850bb240a400	\LSM_API_service
0x850bb240a720	\$Directory
0x850bb240a8b0	\Windows\Resources\Themes\aero\VSCache\Aero.msstyles_1033_96_01.mss
0x850bb240aa40	\Windows\System32\Microsoft\Protect\S-1-5-18\f0c89073-758b-4559-a844-541add9b827e
0x850bb240aef0	\CMNotify
0x850bb240b080	\Windows\System32\xmllite.dll
0x850bb240b210	\Windows\System32\dwminit.dll
0x850bb240b3a0	\Windows\System32\bisrv.dll
0x850bb240b530	\Windows\System32\en-US\svchost.exe.mui
0x850bb240b6c0	\CMApi
0x850bb240b850	\Windows\System32\ole32.dll
0x850bb240b9e0	\Windows\System32\dwmapi.dll
0x850bb240bb70	\Windows\System32\wshhyperv.dll
0x850bb240bd00	\Windows\System32\sysntfy.dll
0x850bb240be90	\Windows\Registration\R000000000006.clb
0x850bb240c1b0	\Windows\System32\audioresourceregistrar.dll
0x850bb240c340	\Windows\System32\ResourcePolicyClient.dll
0x850bb240c4d0	\Windows\System32\embeddedmodesvcapi.dll
0x850bb240c660	\Windows\Resources\Themes\aero\aero.msstyles
0x850bb240c7f0	\LSM_API_service
0x850bb240c980	\Windows\System32\lsm.dll
0x850bb240cb10	\Windows\System32\uxtheme.dll
0x850bb240d150	\LSM_API_service
0x850bb240d2e0	\Windows\System32\dsreg.dll
0x850bb240d470	\Windows\System32\LogonUI.exe
0x850bb240d600	\Windows\System32\ResourcePolicyServer.dll
0x850bb240d790	\Windows\System32\upnp.dll
0x850bb240d920	\Windows\System32\LogonController.dll
0x850bb240dab0	\Windows\WinSxS\Manifests\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.19041.1_en-us_cb612d02732b0fd9.manifest
0x850bb240dc40	\Windows\System32\dwm.exe
0x850bb240ddd0	\Windows\System32\WsmAuto.dll
0x850bb240e0f0	\Windows\System32
0x850bb240e280	\Windows\Prefetch\MSEDGE.EXE-37D25FA2.pf
0x850bb240e410	\Windows\System32\en-US\KernelBase.dll.mui
0x850bb240e5a0	\Windows\System32\shacct.dll
0x850bb240e730	\Windows\WinSxS\Manifests\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5.manifest
0x850bb240e8c0	\Windows\System32\apphelp.dll
0x850bb240ea50	\Windows\System32\dwmredir.dll
0x850bb240ebe0	\Windows\System32\propsys.dll
0x850bb240ed70	\Windows\System32\WinTypes.dll
0x850bb240f090	\Windows\System32\samlib.dll
0x850bb240f220	\Windows\System32\dwmcore.dll
0x850bb240f3b0	\Windows\System32\wtsapi32.dll
0x850bb240f540	\Windows\System32\CoreMessaging.dll
0x850bb240f6d0	\Windows\System32\rpcss.dll
0x850bb240f860	\Windows\System32\uDWM.dll
0x850bb240f9f0	\Windows\System32\SystemEventsBrokerServer.dll
0x850bb240fb80	\Windows\System32\d2d1.dll
0x850bb240fd10	\Windows\System32\dcomp.dll
0x850bb240fea0	\Windows\System32\BrokerLib.dll
0x850bb24101c0	\Windows\System32\CoreUIComponents.dll
0x850bb2410350	\Windows\System32\d3d11.dll
0x850bb24104e0	\Windows\System32\en-US\dwm.exe.mui
0x850bb2410670	\CMNotify
0x850bb2410800	\$Directory
0x850bb2410990	\Windows\System32\dabapi.dll
0x850bb2410cb0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT
0x850bb2410e40	\Windows\System32\dab.dll
0x850bb2411160	\CMApi
0x850bb24112f0	\Windows\System32\config\BBI
0x850bb2411480	\Windows\System32\dwmghost.dll
0x850bb2411610	\Windows\System32\config\BBI.LOG1
0x850bb24117a0	\Windows\System32\config\BBI.LOG2
0x850bb2411930	\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG1
0x850bb2411ac0	\Windows\System32\en-US\d2d1.dll.mui
0x850bb2411c50	\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG2
0x850bb2411de0	\Windows\System32\D3DCompiler_47.dll
0x850bb24980e0	\Windows\System32
0x850bb2498270	\Windows\System32\en-US\svchost.exe.mui
0x850bb2498400	\Device\HarddiskVolume3\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM
0x850bb2498590	\Windows\System32\en-US\svchost.exe.mui
0x850bb2498720	\Device\HarddiskVolume3\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM
0x850bb24988b0	\Windows\System32\svchost.exe
0x850bb2498a40	\Windows\System32\en-US\svchost.exe.mui
0x850bb2498bd0	\$Directory
0x850bb2498d60	\Windows\System32\svchost.exe
0x850bb2498ef0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM.blf
0x850bb2499080	\Windows\System32
0x850bb2499210	\Windows\System32\en-US\svchost.exe.mui
0x850bb24993a0	\Windows\System32\svchost.exe
0x850bb2499530	\Windows\System32\lmhsvc.dll
0x850bb24996c0	\Windows\System32
0x850bb24999e0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
0x850bb2499b70	\Windows\System32\svchost.exe
0x850bb249a340	\Windows\System32\svchost.exe
0x850bb249a4d0	\CMNotify
0x850bb249a660	\Windows\System32
0x850bb249a980	\Windows\System32
0x850bb249ab10	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
0x850bb249ae30	\CMNotify
0x850bb249b150	\Windows\System32\en-US\svchost.exe.mui
0x850bb249b470	\CMApi
0x850bb249b600	\Windows\System32\BTAGService.dll
0x850bb249b790	\Windows\System32\BthAvctpSvc.dll
0x850bb249bab0	\Windows\System32\WppRecorderUM.dll
0x850bb249bc40	\Windows\System32\ninput.dll
0x850bb249c0f0	\Windows\System32\BthTelemetry.dll
0x850bb249c280	\Windows\System32\avrt.dll
0x850bb249c410	\Windows\System32\WindowManagementAPI.dll
0x850bb249c5a0	\Windows\System32\twinapi.appcore.dll
0x850bb249c730	\CMApi
0x850bb249c8c0	\Windows\System32\d3d10warp.dll
0x850bb249ca50	\Windows\System32\Microsoft.Bluetooth.Service.dll
0x850bb249cd70	\Windows\System32\policymanager.dll
0x850bb249d220	\Windows\System32\CallHistoryClient.dll
0x850bb249d3b0	\Windows\System32\bthserv.dll
0x850bb249d6d0	\Windows\System32\vm3dum64_loader.dll
0x850bb249d860	\Windows\System32\svchost.exe
0x850bb249d9f0	\Windows\System32\en-US\svchost.exe.mui
0x850bb249db80	\Windows\System32\Pimstore.dll
0x850bb249dd10	\Windows\System32\UserDataPlatformHelperUtil.dll
0x850bb249dea0	\Windows\System32
0x850bb249e1c0	\Windows\System32\PhoneOm.dll
0x850bb249e350	\Windows\System32\ISM.dll
0x850bb249e4e0	\Windows\System32\fveui.dll
0x850bb249e670	\Windows\System32\ngcrecovery.dll
0x850bb249e800	\Windows\System32\UserDataTypeHelperUtil.dll
0x850bb249e990	\Windows\System32\Phoneutil.dll
0x850bb249eb20	\Windows\System32\GameInput.dll
0x850bb249ecb0	\Windows\System32\ci.dll
0x850bb249f160	\Windows\System32\en-US\dnsapi.dll.mui
0x850bb249f2f0	\Windows\System32\en-US\fveui.dll.mui
0x850bb249f480	\Windows\System32\wuaueng.dll
0x850bb249f610	\Windows\System32\en-US\wuaueng.dll.mui
0x850bb249f7a0	\$Directory
0x850bb249f930	\Windows\System32\en-US\ci.dll.mui
0x850bb249fac0	\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
0x850bb249fc50	\Windows\System32\WindowsPowerShell\v1.0\en-US\powershell.exe.mui
0x850bb249fde0	\Windows\System32\WindowsCodecs.dll
0x850bb24f80e0	\Windows\System32\en-US\crypt32.dll.mui
0x850bb24f8270	\CMNotify
0x850bb24f8400	\Windows\System32\coloradapterclient.dll
0x850bb24f8590	\Windows\System32\PhoneutilRes.dll
0x850bb24f8720	\Windows\System32\UIAnimation.dll
0x850bb24f88b0	\Dev\Query
0x850bb24f8bd0	\Windows\System32\OneCoreUAPCommonProxyStub.dll
0x850bb24f8d60	\Dev\Query
0x850bb24f9080	\Dev\Query
0x850bb24f9210	\Dev\Query
0x850bb24f93a0	\Windows\System32\en-US\NgcRecovery.dll.mui
0x850bb24f9530	\CMNotify
0x850bb24f96c0	\CMNotify
0x850bb24f9850	\Windows\System32\Windows.Gaming.Input.dll
0x850bb24f99e0	\Windows\Registration\R000000000006.clb
0x850bb24f9b70	\Windows\System32\DispBroker.Desktop.dll
0x850bb24f9d00	\CMNotify
0x850bb24f9e90	\CMNotify
0x850bb24fa1b0	\Windows\System32\mscms.dll
0x850bb24fa340	\CMApi
0x850bb24fa4d0	\Dev\Query
0x850bb24fa660	\Dev\Query
0x850bb24fa7f0	\Windows\System32\ncbservice.dll
0x850bb24fa980	\Windows\System32\SystemEventsBrokerClient.dll
0x850bb24faca0	\Windows\System32\GameInput.dll
0x850bb24fae30	\CMNotify
0x850bb24fb150	\CMNotify
0x850bb24fb2e0	\Endpoint
0x850bb24fb470	\Windows\System32\bi.dll
0x850bb24fb600	\CMNotify
0x850bb24fb790	\Dev\Query
0x850bb24fb920	\Windows\System32
0x850bb24fbab0	\CMNotify
0x850bb24fc0f0	\Windows\System32\en-US\svchost.exe.mui
0x850bb24fc280	\CMNotify
0x850bb24fc410	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5
0x850bb24fc8c0	\Windows\System32\wshbth.dll
0x850bb24fca50	\Windows\System32
0x850bb24fcbe0	\Windows\System32\httpprxc.dll
0x850bb24fcd70	\Endpoint
0x850bb24fd220	\Dev\Query
0x850bb24fd540	\Dev\Query
0x850bb24fd860	\Dev\Query
0x850bb24fd9f0	\CMNotify
0x850bb24fdb80	\Windows\System32\svchost.exe
0x850bb24fdd10	\Dev\Query
0x850bb24fe1c0	\Dev\Query
0x850bb24fe350	\Endpoint
0x850bb24fe4e0	\Windows\System32\netprofm.dll
0x850bb24fe670	\CMNotify
0x850bb24fe800	\Windows\System32
0x850bb24feb20	\CMNotify
0x850bb24fecb0	\Windows\System32\svchost.exe
0x850bb24fee40	\CMNotify
0x850bb24ff160	\Windows\Registration\R000000000006.clb
0x850bb24ff2f0	\CMNotify
0x850bb24ff480	\Windows\System32\en-US\svchost.exe.mui
0x850bb24ff610	\Windows\System32\TimeBrokerServer.dll
0x850bb24ffac0	\Windows\System32\DeviceSetupManager.dll
0x850bb24ffde0	\CMNotify
0x850bb2569ee0	\Windows\System32\drivers\wcifs.sys
0x850bb256b190	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0515~31bf3856ad364e35~amd64~~10.0.19041.3803.cat
0x850bb256b470	\Windows\System32\drivers\storqosflt.sys
0x850bb256b750	\$Directory
0x850bb256ba30	\Windows\System32\drivers\cldflt.sys
0x850bb256c5b0	\Windows\System32\drivers\luafv.sys
0x850bb256c720	\Windows\System32\drivers\bindflt.sys
0x850bb256d130	\$PrepareToShrinkFileSize
0x850bb256e3e0	\$PrepareToShrinkFileSize
0x850bb2602100	\CMNotify
0x850bb2602290	\CMNotify
0x850bb2602420	\Dev\Query
0x850bb26025b0	\CMApi
0x850bb2602740	\Windows\System32\actxprxy.dll
0x850bb26028d0	\Windows\System32\svchost.exe
0x850bb2602a60	\Windows\System32\Windows.Internal.Bluetooth.dll
0x850bb2602bf0	\CMNotify
0x850bb26030a0	\CMNotify
0x850bb2603230	\CMNotify
0x850bb26033c0	\CMNotify
0x850bb2603550	\Dev\Query
0x850bb26036e0	\Windows\System32\en-US\svchost.exe.mui
0x850bb2603870	\Dev\Query
0x850bb2603a00	\CMNotify
0x850bb2603b90	\Windows\Registration\R000000000006.clb
0x850bb2603d20	\Windows\System32\wevtsvc.dll
0x850bb26041d0	\Windows\System32
0x850bb2604360	\CMNotify
0x850bb2604810	\CMNotify
0x850bb2604cc0	\CMNotify
0x850bb2604e50	\CMNotify
0x850bb2605170	\Windows\Registration\R000000000006.clb
0x850bb2605490	\Windows\System32\DispBroker.dll
0x850bb2605620	\eventlog
0x850bb26057b0	\Endpoint
0x850bb2605940	\Dev\Query
0x850bb2605c60	\CMNotify
0x850bb2605df0	\Winsock2\CatalogChangeListener-5e0-0
0x850bb2606110	\Windows\Registration\R000000000006.clb
0x850bb26062a0	\Windows\System32\wevtapi.dll
0x850bb2606430	\CMNotify
0x850bb26065c0	\Windows\System32
0x850bb2606a70	\eventlog
0x850bb2606d90	\Windows\System32\svchost.exe
0x850bb26070b0	\Windows\System32\en-US\tzres.dll.mui
0x850bb2607240	\CMNotify
0x850bb26073d0	\CMNotify
0x850bb2607560	\CMNotify
0x850bb26076f0	\Windows\System32\tzres.dll
0x850bb2607880	\CMNotify
0x850bb2607d30	\Windows\System32\Windows.Graphics.dll
0x850bb2607ec0	\eventlog
0x850bb26081e0	\Windows\System32\en-US\svchost.exe.mui
0x850bb2608370	\Endpoint
0x850bb2608500	\Windows\System32\cabinet.dll
0x850bb2608690	\Windows\System32\svchost.exe
0x850bb2608820	\Program Files\VMware\VMware Tools\VMware VGAuth\libcrypto-1_1-x64.dll
0x850bb26089b0	\CMNotify
0x850bb2608b40	\Windows\System32\nsisvc.dll
0x850bb2608cd0	\CMNotify
0x850bb2608e60	\Windows\System32
0x850bb2609180	\Windows\System32\en-US\svchost.exe.mui
0x850bb2609310	\color
0x850bb26094a0	\Windows\System32\winmm.dll
0x850bb2609630	\CMNotify
0x850bb26097c0	\CMNotify
0x850bb2609950	\Endpoint
0x850bb2609c70	\Windows\System32
0x850bb2609e00	\Endpoint
0x850bb260a2b0	\Windows\System32
0x850bb260a440	\CMNotify
0x850bb260a5d0	\CMNotify
0x850bb260a760	\Windows\System32\svchost.exe
0x850bb260a8f0	\CMNotify
0x850bb260aa80	\CMNotify
0x850bb260ac10	\Windows\System32\vm3dum64_10.dll
0x850bb260b0c0	\Windows\System32\version.dll
0x850bb260b250	\Windows\System32\en-US\svchost.exe.mui
0x850bb260b3e0	\Windows\System32\DXCore.dll
0x850bb260b570	\Windows\System32\svchost.exe
0x850bb260b700	\SwDevice
0x850bb260b890	\Windows\System32\en-US\svchost.exe.mui
0x850bb260bbb0	\CMApi
0x850bb260c1f0	\Windows\System32\upfc.exe
0x850bb260c380	\CMNotify
0x850bb260c510	\Windows\System32\das.dll
0x850bb260c830	\Windows\System32\dhcpcore.dll
0x850bb260c9c0	\CMNotify
0x850bb260cb50	\CMNotify
0x850bb260cce0	\CMNotify
0x850bb260d190	\CMNotify
0x850bb260d320	\Windows\System32\dhcpcore6.dll
0x850bb260d4b0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\assets\AppList.targetsize-30_altform-lightunplated.png
0x850bb260d640	\Windows\System32\winnsi.dll
0x850bb260dc80	\Windows\System32\svchost.exe
0x850bb260de10	\CMNotify
0x850bb260e130	\Windows\System32\gpsvc.dll
0x850bb260e2c0	\Windows\System32\dsrole.dll
0x850bb260e450	\Windows\System32\nlaapi.dll
0x850bb260e770	\Windows\System32\taskschd.dll
0x850bb260e900	\Windows\System32\winevt\Logs\System.evtx
0x850bb260ea90	\Windows\System32\winevt\Logs\Key Management Service.evtx
0x850bb260ec20	\Windows\System32\en-US\svchost.exe.mui
0x850bb260f0d0	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4WHC.evtx
0x850bb260f3f0	\Windows\System32\winevt\Logs\Application.evtx
0x850bb260f580	\Windows\System32\dhcpcsvc6.dll
0x850bb260f710	\Windows\System32\svchost.exe
0x850bb260f8a0	\Windows\System32\wpdbusenum.dll
0x850bb260fa30	\Windows\System32\svchost.exe
0x850bb260fbc0	\Windows\Logs\StorGroupPolicy.log
0x850bb260fd50	\Windows\System32
0x850bb2610200	\Windows\System32\winevt\Logs\Internet Explorer.evtx
0x850bb2610390	\Windows\System32\en-US\svchost.exe.mui
0x850bb2610520	\Windows\System32
0x850bb26106b0	\Windows\System32\winevt\Logs\Security.evtx
0x850bb2610840	\$Directory
0x850bb26109d0	\Windows\System32\PortableDeviceApi.dll
0x850bb2610cf0	\Windows\System32\winevt\Logs\HardwareEvents.evtx
0x850bb2610e80	\Windows\System32\winevt\Logs\Windows PowerShell.evtx
0x850bb26111a0	\Windows\System32\winevt\Logs\OAlerts.evtx
